title,description,pub_date,link,query
[오늘증시] 개미가 지킨 코스피…2.9조 매수에 상승 전환 '5584.87' 마감,"80%)이 상승세로 마쳤지만 삼천당제약(-4.02%), 레인보우로보틱스(-0.60%)는 하락세로 종료됐다. 서울 외환시장에서 원·달러 환율은 전 거래일(1468.1)보다 8.3원 오른 1476.4원에 주간 거래를 마감했다.","Fri, 06 Mar 2026 15:54:00 +0900",https://www.sidae.com/article/2026030615491990287,환율
코스피 강보합 5584.87마감,"67로 거래를 마감한 가운데, 서울 중구 하나은행 을지로본점 딜링룸에서 직원들이 업무를 보고 있다. 서울외환시장에서 달러/원 환율은 전장 대비 6.80원 상승한 1474.90원에 주간거래를 마감했다. 2026.03.06","Fri, 06 Mar 2026 15:52:00 +0900",https://www.newspim.com/news/view/20260306000990,환율
"이철우 경북도지사, 중동발 경제충격 최소화 위해 긴급 비상경제관리체...",고환율 상황과 맞물려 수입 물가 2차 상승으로 이어지는 ‘악순환의 고리’를... 도는 이번 중동 정세 변화가 ▲에너지 가격 상승 ▲해상 물류 불안 ▲환율 및...,"Fri, 06 Mar 2026 15:52:00 +0900",http://www.breaknews.com/1189700,환율
개미 매수세가 떠받친 코스피 강보합 중동불안감 지속…한화에어로 7%↑,오후 3시 30분 기준 서울 외환시장에서 원달러 환율은 전 거래일보다 8.3원 오른 1476.4원을 기록했다. 환율은 전장보다 10.9원 급등한 1479.0원에 거래를 시작했다. 간밤 뉴욕증시는 미국과 이란의 전쟁이...,"Fri, 06 Mar 2026 15:52:00 +0900",http://www.smedaily.co.kr/news/articleView.html?idxno=352981,환율
"우리공화당, 이재명 대통령에  경제·안보 집중  촉구","우리공화당 조원진 대표는 3월 6일(금) 보도자료를 내고  이란 사태로 한국 증시가 연일 급등락을 반복하는 것은 한국 증시의 취약성과 함께 대외경제에 대한 의존성이 높기 때문 이라면서  국제유가 급등, 물가 상승, 환율...","Fri, 06 Mar 2026 15:52:00 +0900",https://www.fntoday.co.kr/news/articleView.html?idxno=379134,환율
원·달러 환율 상승,6일 오후 서울 중구 하나은행 딜링룸에서 딜러들이 업무를 하고 있다. 서울 외환시장에서 원·달러 환율은 전 거래일(1468.1)보다 8.3원 오른 1476.4원에 주간 거래를 마감했다. 2026.03.06.,"Fri, 06 Mar 2026 15:51:00 +0900",https://www.newsis.com/view/NISI20260306_0021198147,환율
"코스닥, 코스피, 원·달러 환율 상승",41)보다 38.26포인트(3.43%) 상승한 1154.67에 거래를 마쳤다. 서울 외환시장에서 원·달러 환율은 전 거래일(1468.1)보다 8.3원 오른 1476.4원에 주간 거래를 마감했다. 2026.03.06.,"Fri, 06 Mar 2026 15:51:00 +0900",https://www.newsis.com/view/NISI20260306_0021198155,환율
원·달러 환율 상승,6일 오후 서울 중구 하나은행 딜링룸에서 딜러들이 업무를 하고 있다. 서울 외환시장에서 원·달러 환율은 전 거래일(1468.1)보다 8.3원 오른 1476.4원에 주간 거래를 마감했다. 2026.03.06.,"Fri, 06 Mar 2026 15:51:00 +0900",https://www.newsis.com/view/NISI20260306_0021198149,환율
"한은  국제유가 상승, 3월 물가상승률 높일 수 있어...면밀히 점검","석유류 가격은 지난해 높은 기저효과와 함께 달러 대비 원화 환율 하락 등으로 2.4% 하락, 전체 물가를 0.09%포인트(p) 떨어뜨렸으며, 지난해 8월(-1.2%) 이후 6개월 만에 마이너스로 돌아섰다. 다만 2월 소비자물가에는 최근...","Fri, 06 Mar 2026 15:50:00 +0900",https://www.greened.kr/news/articleView.html?idxno=337706,환율
동학개미 '2.9조' 폭풍 쇼핑…맥 못추던 코스피 상승 마감,"46% 급등했다. 이어 에이비엘바이오(7.45%), 케어젠(5.80%), 에코프로(5.72%), 리노공업(4.61%), 보로노이(4.11%) 등이 강세를 나타냈다. 이날 원/달러 환율은 전 거래일 대비 8.3원 오른 1476.4원에 거래를 마쳤다.","Fri, 06 Mar 2026 15:50:00 +0900",https://www.mt.co.kr/stock/2026/03/06/2026030615473562635,환율
중동 전쟁 충격 축산 파장 우려,전쟁으로 물류비가 상승하거나 환율이 불안정해질 경우 사료 제조 원가 상승으로 이어질 수 있다. 환율 역시 변수다. 지정학적 위기가 발생하면 달러 강세가 나타나는 경우가 많다. 원·달러 환율이 상승할 경우 곡물 수입...,"Fri, 06 Mar 2026 15:50:00 +0900",https://www.chukkyung.co.kr/news/articleView.html?idxno=79985,환율
주유소협회  기름값 인상 1차 요인은 정유사 공급가 영향…'폭리' 아냐...,"최근 국제유가·제품가격·환율 급등으로 정유사 공급가격이 하루 새 휘발유는 100원 이상, 경유는 200원 이상... 다만 최고가격을 도입하더라도 국제유가 및 환율 급등으로 정유사 공급가격이 상승하는 국면에서 소매...","Fri, 06 Mar 2026 15:50:00 +0900",https://news.einfomax.co.kr/news/articleView.html?idxno=4402217,환율
[일선축협 올해 사업은?…전국 정기총회] 한국양봉농협 총사업 3조4805억,"한국양봉농협(조합장 김용래)은 지난해 치솟는 환율과 원자재 가격 상승, 부동산 경기 침체 등 어려운 경영환경 속에서 사업을 추진했다. 조합은 벌꿀 가격 안정화와 조합원이 생산한 벌꿀 전량 수매 등에 나섰다....","Fri, 06 Mar 2026 15:50:00 +0900",https://www.chukkyung.co.kr/news/articleView.html?idxno=79950,환율
"한우협회, 2025 사업 성과 분석보고서 발표","환율 및 곡물가 하락 요인을 근거로 인상 철회를 요구한 결과, 9월 15일부로 농협사료는 kg당 13원 인하로 방향을 선회했다. 또한 조사료 전략작물 직불금이 동·하계 재배 시 ha당 최대 700만 원까지 확대되는 성과도...","Fri, 06 Mar 2026 15:50:00 +0900",https://www.chukkyung.co.kr/news/articleView.html?idxno=79921,환율
주유소협회 “기름값 급등은 정유사 공급가 탓…'폭리’ 아냐”,"협회는 6일 “주유소는 정유사로부터 석유제품을 공급받아 판매하는 소매 유통업”이라며 “최근 국제유가, 제품 가격, 환율 급등으로 정유사 공급 가격이 인상됐고, 이러한 요인이 주유소 판매 가격에 반영됐다”고...","Fri, 06 Mar 2026 15:49:00 +0900",https://biz.chosun.com/industry/company/2026/03/06/TX6EPZ4QZZA65GFYMILB2TN75M/?utm_source=naver&utm_medium=original&utm_campaign=biz,환율
"코스피  많이 놀랐죠? , 기름값은 널뛰기[노컷한컷]","이날 코스피는 전 거래일 대비 588.34p(11.55%) 상승한 5681.88, 코스닥은 104.10p(10.64%) 상승한 1082.54, 원·달러환율은 14.70원 내린 1461.50원에 개장했다. 박종민 기자 장동혁  李, 사법3법 거부권 행사 않으면 국민이 李거부...","Fri, 06 Mar 2026 15:48:00 +0900",https://www.nocutnews.co.kr/news/6480800?utm_source=naver&utm_medium=article&utm_campaign=20260306034740,환율
중동사태 피해 기업에 물류비 패스트트랙 지원,중기부는 또 환율 변동성 확대 및 고환율 상황으로 원·부자재 수입비용 부담이 커질 것에 대비해 선제적 특별만기 연장을 이달 중 시행할 예정이다. 오기웅 중기중앙회 상근부회장은 “중동으로의 수출이 중단되면 이로...,"Fri, 06 Mar 2026 15:48:00 +0900",https://www.mk.co.kr/article/11981007,환율
2월 축산물 물가 6% 상승… 쌀·사과도 가격 올라,수입소고기 역시 수출국의 생산감소와 환율 등의 영향으로 가격이 놀라 당분간 높은 가격이 이어질... 또 수출국 작황 부진과 고환율 등으로 가격이 오른 바나나·파인애플·망고 등 수입과일의 경우 지난달 12일부터 5...,"Fri, 06 Mar 2026 15:48:00 +0900",https://www.viva100.com/article/20260306500717,환율
중동전쟁 우려에도 동학개미 3조 매수…코스피 5584.87 마감,"한편 원달러 환율은 전 거래일보다 8.3원 오른 1476.4원에 주간거래를 마쳤다. ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요....","Fri, 06 Mar 2026 15:47:00 +0900",https://www.nocutnews.co.kr/news/6480799?utm_source=naver&utm_medium=article&utm_campaign=20260306040641,환율
"원/달러 환율, 8.3원 오른 1476.4원 마감",6일 서울 외환시장 원/달러 환율 오후 3시30분 종가,"Fri, 06 Mar 2026 15:45:00 +0900",https://www.mt.co.kr/economy/2026/03/06/2026030615443419048,환율
[김학준 칼럼] 남북한의 평화를 위해서는 북한이 먼저 변해야 한다,안전자산 선호가 가뜩이나 취약한 원화 가치를 뒤흔들 수 있다는 점도 걱정이다 라고 쓰면서  공습 직전 달러 강세 조짐에 원·달러 환율은 최근 이틀 새 (2월 26~27일) 20원가량 올랐다. 유가와 환율의 동반급등이 현실이...,"Fri, 06 Mar 2026 15:44:00 +0900",https://news.unn.net/news/articleView.html?idxno=590491,환율
[외환마감] 원·달러 환율 1476.4원···8.3원↑,6일 서울 외환시장에서 원·달러 환율은 오후 3시30분 기준 전장보다 8.3원 오른 달러당 1476.4원으로 마감했다,"Fri, 06 Mar 2026 15:43:00 +0900",https://www.seoulfn.com/news/articleView.html?idxno=622937,환율
코스피 0.02% 오른 5584.87 마감...원·달러 환율 1476.4원,코스닥 지수는 전 거래일(1116.41)보다 38.26포인트(3.43%) 상승한 1154.67에 거래를 마쳤다. 서울 외환시장에서 원·달러 환율은 전 거래일(1468.1)보다 8.3원 오른 1476.4원에 주간 거래를 마감했다.,"Fri, 06 Mar 2026 15:42:00 +0900",https://www.gukjenews.com/news/articleView.html?idxno=3521813,환율
"중동발 리스크에 광주 수출기업, 물류·에너지 비용 상승 우려",매출 수주 감소·바이어 신뢰도 저하·거래위축(40.5%)과 환율 급변동 악영향(21.6%) 등도 중동발 리스크 악영향으로 제시됐다. 중동 사태 장기화 대응 방안으로는 대응책 마련 중(48.6%)이라는 응답과 별다른 대응 계획 없음...,"Fri, 06 Mar 2026 15:42:00 +0900",https://www.yna.co.kr/view/AKR20260306128800054?input=1195m,환율
"원·달러 환율, 5.8원 내린 1476.4원",6일 서울외환시장에서 원·달러 환율은 전거래일보다 3.2원 내린 1479.0원으로 출발했다. 장중 하락폭을 키우며 3시 30분 기준 전거래일과 비교해 5.8원 내린 1476.4원을 기록했다.,"Fri, 06 Mar 2026 15:42:00 +0900",http://www.joseilbo.com/news/news_read.php?uid=564119&class=18&grp=,환율
"낙폭 줄인 코스피, 0.02% 보합권 마감…코스닥은 3.43% 상승",87로 거래를 마쳤습니다. 코스닥은 전일 대비 38.26포인트(p)(3.43%) 상승한 1154.67로 마감했습니다. 서울외환시장에서 달러·원 환율은 전일 오후 3시 30분 주간종가 대비 8.3원 오른 1476.4원을 기록했습니다.,"Fri, 06 Mar 2026 15:42:00 +0900",https://www.ichannela.com/news/main/news_detailPage.do?publishId=000000517705,환율
"[속보] 코스피 5584.87(▲0.97p, 0.02%), 원·달러 환율 1476.4(▲8.3원) 마...","코스피 5584.87(▲0.97p, 0.02%), 원·달러 환율 1476.4(▲8.3원) 마감","Fri, 06 Mar 2026 15:41:00 +0900",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00003&news_seq_no=5180064,환율
"[속보] 코스피, 강보합세 마감...0.02% 오른 5,584.87 종료","코스피, 강보합세 마감…0.02% 상승 코스피 0.02% 오른 5,584.87 종료 삼성전자 1.77%·SK하이닉스 1.81% 하락 한화에어로스페이스 7.24%·LIG넥스원 9.31% 상승 코스닥 3.43% 오른 1,154.67 종료 원·달러 환율 8....","Fri, 06 Mar 2026 15:40:00 +0900",https://www.ytn.co.kr/_ln/0102_202603061540428791,환율
"환율, 이란 사태 장기화 우려에 8.3원 오른 1,476.4원",유가 급등·외국인 매도·엔화 약세 등 영향 원/달러 환율은 6일 이란 사태 장기화 우려와 국제 유가 급등 등에 상승했다. 이날 서울 외환시장에서 미국 달러화 대비 원화 환율의 주간 거래 종가(오후 3시30분...,"Fri, 06 Mar 2026 15:40:00 +0900",https://www.yna.co.kr/view/AKR20260306040951002?input=1195m,환율
환전 수수료 없앴더니 320만명 가입 …토스뱅크 누적 환전 거래 43조 [금...,은행들은 환율 스프레드(살 때와 팔 때 가격 차이)를 확대해 리스크를 관리한다 며  토스뱅크는 평생 무료... 대신 토스뱅크는 글로벌 은행들과 응용프로그램 인터페이스(API)로 직접 연결해 실시간으로 환율을 받아오는...,"Fri, 06 Mar 2026 15:40:00 +0900",https://news.mtn.co.kr/news-detail/2026030615094552900,환율
"[서환] 고점 인식 속 네고 출회…상승폭 줄여 1,470원대 초반","달러-원 환율이 오후 장에서 1,470원대 초반으로 오름폭을 줄였다. 6일 서울외환시장에서 달러-원 환율은 오후 1시28분 현재 전장대비 3.20원 오른 1,471.30원에 거래됐다. 이날 달러-원 환율은 전장보다 10.90원 급등한...","Fri, 06 Mar 2026 15:40:00 +0900",https://news.einfomax.co.kr/news/articleView.html?idxno=4402215,환율
주유소 석유가격 논란…정유사가 진짜 원인인가?,"글로벌 유가와 환율 상승으로 인해 정유사 공급가격이 크게 올라 주유소에 공급되는 가격 역시 오를 수밖에 없는 구조라는 것이다. 또한, 최근 일부 정유사의 경우 하루 만에 휘발유 공급가격이 100원 이상, 경유는 200원...","Fri, 06 Mar 2026 15:40:00 +0900",https://www.gokorea.kr/news/articleView.html?idxno=859726,환율
"[속보] 원·달러 환율, 8.3원 오른 1476.4원 마감 … 중동사태 장기화 우...",뉴데일리 곽예지 기자 = 6일 서울 외환시장에서 원·달러 환율은 전 거래일 대비 8.3원 오른 1476.4원에 마감했다. 뉴데일리 곽예지,"Fri, 06 Mar 2026 15:38:00 +0900",https://biz.newdaily.co.kr/site/data/html/2026/03/06/2026030600257.html,환율
"1470원 뚫린 환율 쇼크…K-뷰티, 수익성 양극화 우려",원·달러 환율이 1470원 선을 돌파하며 국내 뷰티 업계의 수익성 관리에도 긴장감이 돈다. 중동발 지정학적... /사진=김견희 기자 6일 업계에 따르면 서울 외환시장의 미국 달러화 대비 원화 환율은 오전 9시 5분 기준...,"Fri, 06 Mar 2026 15:38:00 +0900",https://www.mediapen.com/news/view/1085484,환율
코스피 0.02% 상승 마감…코스닥은 3% 급등,"상승률을 기록한 코스닥지수는 오늘도 강세를 보이며 3.43% 오른 1,154.67에 마감했습니다. 한편 서울 외환시장에서 원·달러 환율은 전 거래일보다 8.3원 오른 1,476.4원에 거래를 마쳤습니다. #코스피 #코스닥 #환율","Fri, 06 Mar 2026 15:38:00 +0900",http://www.yonhapnewstv.co.kr/AKR20260306153735nrK,환율
